,llama_s_val,olmo_s_val,stable_s_val,llama_confidence,olmo_confidence,stable_confidence,lowest_s_val_model,lowest_s_val_model_answer,highest_confidence_model,highest_confidence_model_answer,is_base_model_correct
505,0.4225046634674072,0.3208212852478027,0.2689414024353027,0.76,0.97,0.96,stable,True,olmo,True,True
506,0.2942149639129638,0.4804786443710327,0.4073333740234375,0.98,0.75,0.87,llama,False,llama,False,False
507,0.4843800663948059,0.2720245718955993,0.377540647983551,0.6799999999999999,0.99,0.89,olmo,False,olmo,False,False
508,0.4532618522644043,0.4111108779907226,0.2689414024353027,0.71,0.87,0.96,stable,True,stable,True,True
509,0.4843800663948059,0.4225046634674072,0.2942149639129638,0.6799999999999999,0.85,0.9299999999999999,stable,True,stable,True,True
510,0.4073333740234375,0.4921881556510925,0.2450850009918213,0.83,0.73,0.97,stable,True,stable,True,True
511,0.3629692196846008,0.4610167741775512,0.2689414024353027,0.89,0.78,0.96,stable,True,stable,True,True
512,0.377540647983551,0.3849121332168579,0.4843800663948059,0.89,0.91,0.79,llama,False,olmo,False,False
513,0.3486450910568237,0.3611647486686706,0.1561048626899719,0.95,0.9299999999999999,0.99,stable,True,stable,True,True
514,0.4843800663948059,0.5,0.2227001190185547,0.6799999999999999,0.71,0.98,stable,True,stable,True,True
515,0.3486450910568237,0.4455295205116272,0.437823474407196,0.95,0.8200000000000001,0.84,llama,False,llama,False,False
516,0.468790590763092,0.4455295205116272,0.2018132209777832,0.71,0.8200000000000001,0.98,stable,True,stable,True,True
517,0.3923367857933044,0.3140504956245422,0.3208212852478027,0.86,0.97,0.9299999999999999,olmo,True,olmo,True,True
518,0.3629692196846008,0.2281565070152282,0.377540647983551,0.89,0.99,0.89,olmo,False,olmo,False,False
519,0.3702253699302673,0.4111108779907226,0.3208212852478027,0.89,0.87,0.9299999999999999,stable,True,stable,True,True
520,0.2942149639129638,0.4765796065330505,0.4073333740234375,0.98,0.76,0.87,llama,False,llama,False,True
521,0.3923367857933044,0.4843800663948059,0.2942149639129638,0.86,0.75,0.9299999999999999,stable,True,stable,True,True
522,0.4073333740234375,0.377540647983551,0.468790590763092,0.83,0.92,0.8200000000000001,olmo,False,olmo,False,True
523,0.468790590763092,0.3923367857933044,0.2689414024353027,0.71,0.9,0.96,stable,True,stable,True,True
524,0.437823474407196,0.3998116850852966,0.377540647983551,0.76,0.89,0.89,stable,True,olmo,False,True
525,0.3923367857933044,0.4804786443710327,0.2018132209777832,0.86,0.75,0.98,stable,True,stable,True,True
526,0.3923367857933044,0.2877678275108337,0.3486450910568237,0.86,0.98,0.91,olmo,False,olmo,False,True
527,0.334589421749115,0.4301473498344421,0.140336275100708,0.96,0.84,0.99,stable,False,stable,False,False
528,0.437823474407196,0.4610167741775512,0.437823474407196,0.76,0.78,0.84,llama,False,stable,True,True
529,0.334589421749115,0.3415824770927429,0.437823474407196,0.96,0.95,0.84,llama,False,llama,False,False
530,0.3629692196846008,0.4610167741775512,0.3486450910568237,0.89,0.78,0.91,stable,True,stable,True,True
531,0.468790590763092,0.3629692196846008,0.2942149639129638,0.71,0.92,0.9299999999999999,stable,True,stable,True,True
532,0.3923367857933044,0.4804786443710327,0.3486450910568237,0.86,0.75,0.91,stable,True,stable,True,True
533,0.2942149639129638,0.4921881556510925,0.2227001190185547,0.98,0.73,0.98,stable,True,llama,False,False
534,0.377540647983551,0.2689414024353027,0.3208212852478027,0.89,0.99,0.9299999999999999,olmo,False,olmo,False,False
535,0.4225046634674072,0.4571366906166076,0.377540647983551,0.76,0.79,0.89,stable,True,stable,True,False
536,0.3486450910568237,0.4301473498344421,0.468790590763092,0.95,0.84,0.8200000000000001,llama,False,llama,False,False
537,0.3702253699302673,0.2877678275108337,0.4073333740234375,0.89,0.98,0.87,olmo,False,olmo,False,True
538,0.3923367857933044,0.4843800663948059,0.3208212852478027,0.86,0.75,0.9299999999999999,stable,True,stable,True,False
539,0.3629692196846008,0.4882833957672119,0.3208212852478027,0.89,0.74,0.9299999999999999,stable,True,stable,True,True
540,0.4225046634674072,0.3998116850852966,0.4073333740234375,0.76,0.89,0.87,olmo,True,olmo,True,True
541,0.377540647983551,0.4225046634674072,0.3208212852478027,0.89,0.85,0.9299999999999999,stable,True,stable,True,False
542,0.468790590763092,0.4921881556510925,0.2450850009918213,0.71,0.73,0.97,stable,True,stable,True,True
543,0.3923367857933044,0.437823474407196,0.1645164489746093,0.86,0.83,0.99,stable,True,stable,True,False
544,0.4073333740234375,0.4960938096046448,0.3486450910568237,0.83,0.73,0.91,stable,True,stable,True,True
545,0.3629692196846008,0.3720487952232361,0.3208212852478027,0.89,0.92,0.9299999999999999,stable,True,stable,True,False
546,0.334589421749115,0.4590761065483093,0.3208212852478027,0.96,0.79,0.9299999999999999,stable,True,llama,False,False
547,0.3007456064224243,0.4416729807853699,0.437823474407196,0.98,0.8200000000000001,0.84,llama,False,llama,False,False
